#filename inlinks outlinks
./drivers/media/usb/dvb-usb/dvb-usb-firmware.o 4 6
./drivers/tty/mxser.o 44 72
./drivers/watchdog/machzwd.o 11 25
./drivers/net/can/vcan.mod.o 0 2
./fs/quota/quota.o 8 28
./net/802/p8023.mod.o 0 0
./drivers/media/usb/dvb-usb/vp702x.o 14 21
./drivers/net/wireless/rtlwifi/rtl8192c/dm_common.o 16 6
./net/sunrpc/timer.o 3 1
./drivers/acpi/acpica/exdebug.o 1 11
./fs/btrfs/orphan.o 2 6
./sound/drivers/snd-virmidi.o 7 16
./sound/firewire/isight.o 24 49
./sound/pcmcia/vx/snd-vxpocket.mod.o 0 2
./net/ipv6/xfrm6_mode_ro.o 5 6
./drivers/staging/lustre/lustre/obdclass/acl.o 7 19
./drivers/media/usb/dvb-usb/dvb-usb-pctv452e.mod.o 0 2
./fs/nfs/nfs3acl.o 6 22
./drivers/staging/comedi/drivers/mite.o 25 25
./drivers/staging/comedi/drivers/das08_pci.o 6 11
./drivers/staging/rtl8188eu/hal/odm_debug.o 1 1
./arch/x86/kvm/irq.o 6 10
./drivers/net/ethernet/broadcom/bnx2x/bnx2x_dcb.o 41 19
./drivers/net/ethernet/intel/i40e/i40e_lan_hmc.o 10 11
./drivers/hwmon/max1668.mod.o 0 2
./drivers/usb/gadget/udc/pch_udc.mod.o 0 2
./drivers/firmware/dell_rbu.o 12 30
./net/atm/mpoa.mod.o 0 2
./drivers/block/nbd.mod.o 0 2
./arch/x86/ia32/ia32_signal.o 9 14
./drivers/media/rc/ttusbir.mod.o 0 2
./drivers/net/ethernet/atheros/alx/ethtool.o 9 10
./net/ipv4/tunnel4.o 10 10
./fs/ncpfs/getopt.o 1 6
./drivers/infiniband/hw/mthca/mthca_mr.o 23 29
./drivers/md/dm-snap-persistent.o 19 32
./security/tomoyo/tomoyo.o 29 30
./net/sched/sch_hfsc.mod.o 0 2
./kernel/sched/wait.o 29 9
./net/netfilter/ipvs/ip_vs_sync.o 15 57
./drivers/usb/serial/ch341.mod.o 0 2
./drivers/gpu/drm/cirrus/cirrus_ttm.o 20 31
./drivers/misc/bh1770glc.o 51 37
./drivers/media/pci/cx23885/cx23885-f300.o 4 9
./drivers/media/usb/em28xx/em28xx-rc.mod.o 0 2
./net/netlink/af_netlink.o 79 132
./usr/initramfs_data.o 3 0
./drivers/media/usb/gspca/ov534.o 34 18
./drivers/gpu/drm/ttm/ttm_agp_backend.o 6 13
./drivers/net/ethernet/mellanox/mlx5/core/debugfs.o 20 24
./drivers/net/ethernet/broadcom/bnx2x/bnx2x_cmn.o 69 157
./sound/pci/ak4531_codec.o 15 14
./drivers/acpi/apei/apei.o 75 54
./net/sched/sch_hhf.o 14 24
./drivers/media/dvb-frontends/sp8870.o 15 10
./drivers/usb/storage/ene_ub6250.o 23 28
./kernel/power/built-in.o 183 204
./net/ipv4/tcp_illinois.o 10 7
./drivers/net/wireless/rt2x00/rt2x00dev.o 23 79
./crypto/crc32.o 11 5
./drivers/net/ethernet/ti/tlan.o 49 66
./drivers/media/usb/gspca/gl860/gspca_gl860.o 44 21
./crypto/xor.o 19 10
./drivers/gpu/drm/nouveau/nouveau_bo.o 52 63
./drivers/tty/hvc/built-in.o 50 95
./drivers/input/keyboard/lkkbd.o 12 22
./drivers/net/arcnet/com20020_cs.mod.o 0 2
./sound/soc/intel/snd-soc-sst-haswell-pcm.o 128 97
./fs/xfs/libxfs/xfs_dir2_sf.o 9 21
./arch/x86/crypto/aes-x86_64.o 10 9
./drivers/usb/wusbcore/wusbcore.mod.o 0 2
./net/netfilter/ipvs/ip_vs_sched.o 8 12
./net/mac80211/rc80211_minstrel_ht.o 16 15
./drivers/block/zram/zcomp.o 18 18
./drivers/media/rc/keymaps/rc-it913x-v1.mod.o 0 2
./drivers/hid/hid-zydacron.mod.o 0 2
./drivers/mmc/host/sdhci-pci-o2micro.o 4 5
./drivers/net/ethernet/cisco/enic/vnic_dev.o 52 15
./drivers/staging/rtl8821ae/rtl8821ae.mod.o 0 2
./drivers/gpu/drm/vmwgfx/vmwgfx_cmdbuf_res.o 9 12
./fs/minix/file.o 1 16
./drivers/media/usb/gspca/t613.o 18 23
./fs/coda/psdev.o 10 37
./fs/configfs/mount.o 9 26
./block/blk-map.o 6 15
./drivers/media/usb/em28xx/em28xx-camera.o 4 12
./drivers/net/wireless/rt2x00/rt2400pci.mod.o 0 2
./fs/befs/befs.o 44 57
./arch/x86/kernel/cpu/perf_event_amd.o 20 30
./ipc/util.o 31 46
./drivers/scsi/scsi_transport_sas.mod.o 0 2
./drivers/ata/sata_sil24.mod.o 0 2
./net/openvswitch/flow_table.o 26 24
./drivers/staging/rts5208/rtsx.o 24 73
./drivers/media/usb/dvb-usb/dvb-usb-friio.o 22 21
./net/netfilter/nfnetlink.mod.o 0 2
./drivers/net/wireless/mwifiex/debugfs.o 14 27
./drivers/acpi/utils.o 14 11
./drivers/tty/n_r3964.mod.o 0 2
./security/selinux/hooks.o 200 145
./net/ipv4/tcp_bic.mod.o 0 2
./drivers/leds/leds-pca9532.mod.o 0 2
