#function_name function_calls
brcms_upd_ofdm_pctl1_table 3
e100_io_error_detected 3
emac_ethtool_get_regs_len 3
readrids 3
vxge_set_mac_addr 3
lpphy_save_dig_flt_state 3
b43_get_calib_lo_settings 3
ixgbe_get_media_type_82598 3
r8168b_0_hw_jumbo_enable 3
ixgbe_validate_link_ready 3
el3_mca_probe 3
cycx_isr 3
gfar_init_mac 3
cxgb4_port_viid 3
tlan_suspend 3
hydra_open 3
dmfe_HPNA_remote_cmd_chk 3
ath_is_49ghz_allowed 3
e1000e_update_adaptive 3
b43legacy_generate_noise_sample 3
ql_read_common_reg_l 3
airo_get_wireless_stats 3
airo_pci_remove 3
sirdev_is_receiving 3
bnx2x_io_slot_reset 3
tun_chr_close 3
e1000_get_bus_info_ich8lan 3
ehea_clean_all_portres 3
iwl_blink_compensation 3
set_mii_flow_control 3
en_dis_err_alarms 3
sb1000_activate 3
bfa_ioc_ct2_pll_init 3
pm3393_interrupt_clear 3
smc911x_shutdown 3
efx_nic_push_buffers 3
ath5k_hw_set_txpower_limit 3
_ipw_read_reg8 3
brcms_c_antsel_init_cfg 3
macb_reset_hw 3
print_pkt 3
b44_pci_exit 3
i2400m_wake_tx_work 3
il4965_get_voltage_compensation 3
amd8111e_write_phy 3
__i2400m_roq_index 3
e100_clear_network_leds 3
korina_abort_dma 3
efx_remove_tx_queue 3
add_del_hash_entry 3
ar9003_mci_reset_req_wakeup 3
uli526x_process_mode 3
_internal_start_scan 3
tun_poll_controller 3
enc28j60_hw_disable 3
rtl_usb_deinit 3
schedule_chk_task 3
is_valid_veth_mtu 3
ipw_set_hw_decrypt_multicast 3
carl9170_tx_get_skb 3
eql_slave_xmit 3
smctr_update_err_stats 3
e1000e_write_mc_addr_list 3
ixgbe_check_hang_subtask 3
ath6kl_alloc_netbufs 3
kaweth_open 3
rtl_wol_pll_power_down 3
vxge_rx_initial_replenish 3
dfx_pci_unregister 3
b43legacy_macfilter_set 3
abyss_open 3
vnic_cq_clean 3
xenvif_down 3
speed_to_caps 3
orinoco_reinit_firmware 3
tc35815_poll_controller 3
__b44_set_mac_addr 3
b43_fill_txstatus_report 3
wl1271_unjoin 3
wlc_lcnphy_samp_cap 3
ipw_get_wireless_stats 3
byte_to_nibble 3
tsi108_timed_checker 3
igbvf_close 3
pch_can_resume 3
ixgbe_get_first_reg_idx 3
olympic_probe 3
typhoon_interrupt 3
iwm_load_umac 3
pch_gbe_get_stats 3
ath_tx_process_buffer 3
prism54_suspend 3
igb_validate_mdi_setting 3
bond_xmit_xor 3
vlsi_irda_resume 3
b43_nphy_channel_setup 3
enic_pp_disassociate 3
irtty_write_wakeup 3
get_pcmstate 3
cosa_ioctl_common 3
xennet_fill_frags 3
bnx2_setup_int_mode 3
sh_sir_crc_reset 3
sis900_remove 3
rt2500pci_enable_interrupt 3
de4x5_rst_desc_ring 3
dnet_reset_hw 3
hydra_block_output 3
t1_seeprom_read 3
housekeeping_enable 3
ql_mb_get_port_cfg 3
lbs_anycast_get 3
txq_disable 3
z8530_status_clear 3
bnad_free_all_rxbufs 3
team_port_get_rtnl 3
wl1271_cmd_radio_parms 3
ultra32_reset_8390 3
bfa_iocpf_enable 3
t3_wait_op_done_val 3
setup_shmem_window 3
skb_txq 3
ipw_bg_down 3
sh_eth_rcv_snd_enable 3
iwl_get_passive_dwell_time 3
ath6kl_wmi_pmparams_cmd 3
ath6kl_debug_fwlog_event 3
bfin_tx_hwtstamp 3
de_adapter_wake 3
stmmac_init_fs 3
wl3501_interrupt 3
iwl_sensitivity_write 3
e1000_write_reg_io 3
sbmac_mii_probe 3
cycx_x25_irq_log 3
ipddp_delete 3
dmfe_suspend 3
il4965_rs_tl_rm_old_stats 3
hostap_deauth_all_stas 3
sbmac_close 3
mlx4_free_ownership 3
cnic_ulp_ctl 3
bnx2x_init_pxp 3
mal_probe 2
efx_mcdi_nvram_info 2
sl_open 2
smsc9420_get_stats 2
mv643xx_eth_get_sset_count 2
bond_poll_controller 2
dma64_rxidle 2
mcs_speed_work 2
ath_rx_init 2
sky2_rx_pad 2
if_spi_probe 2
niu_del_ethtool_tcam_entry 2
b43legacy_remove_dynamic_debug 2
rtl8187_rfkill_poll 2
dm9000_set_msglevel 2
carl9170_tx_status_process_ampdu 2
fs_enet_tx 2
mwifiex_cfg80211_set_tx_power 2
phy_addr_set 2
bnx2_clear_ring_states 2
atl1e_tx_queue 2
netxen_nic_resume 2
ipw_net_is_queue_full 2
bnx2x_calc_vn_weight_sum 2
show_up_head_align 2
actisys_sir_cleanup 2
_rtl_pci_find_adapter 2
mlx4_how_many_lives_vf 2
mac80211_hwsim_set_tim 2
fst_remove_one 2
epp_open 2
idx_to_pfn 2
ppp_async_cleanup 2
gem_pcs_interrupt 2
efx_ethtool_get_regs_len 2
ath_tx_aggr_sleep 2
ath9k_get_antenna 2
at76_set_preamble 2
mv88e6123_61_65_get_ethtool_stats 2
_rtl92se_process_ui_rssi 2
b43_nphy_op_init 2
sis190_tx_timeout 2
ql_init_device 2
bnad_debugfs_open_fwtrc 2
niu_zcp_write 2
realtek_exit 2
at91_get_state_by_bec 2
nc_vendor_read 2
atl1e_xmit_frame 2
niu_vpd_parse_version 2
mlx4_free_icm_pages 2
ath6kl_del_pmksa 2
niu_reset_one_tx_channel 2
tlb_initialize 2
shm32read__write_file 2
ipw_bg_adhoc_check 2
smc_ethtool_seteeprom 2
lbs_mesh_ethtool_get_sset_count 2
ql_get_adapter_resources 2
ti_hecc_set_btc 2
xgmac_resume 2
__cpdma_chan_submit 2
b43_op_set_tsf 2
__orinoco_ev_tick 2
addr_hash_set 2
ath9k_gen_timer_start 2
iwl_trans_pcie_resume 2
macvlan_set_lockdep_class_one 2
htc_process_target_rdy 2
qlcnic_delete_lb_filters 2
mlx4_en_ex_selftest 2
rr_remove_one 2
sundance_remove1 2
format_event 2
mwifiex_register_cfg80211 2
dummy_neigh_update 2
vmxnet3_get_settings 2
sc92031_ethtool_get_settings 2
brcmf_init_iscan_eloop 2
prepare_phy_data_for_init 2
abyss_sifreadb 2
smc_read_eeprom_word 2
rtl92cu_set_hw_reg 2
rtl821x_config_intr 2
bnx2_free_rx_page 2
dma_fn 2
il3945_free_frame 2
cc770_set_mode 2
igb_alloc_mapped_skb 2
ether1_exit 2
il3945_ucode_rx_stats_read 2
lbs_rdbbp_read 2
r8168c_hw_jumbo_enable 2
lbs_mesh_set_dev 2
stmmac_freeze 2
r6040_up 2
ptp_gianfar_enable 2
ftmac100_mdio_write 2
smsc911x_ethtool_setmsglevel 2
p54u_post_reset 2
wl1271_tx_complete_packet 2
b43_nphy_superswitch_init 2
ipg_set_settings 2
wl1251_resume 2
rtl8169_get_sset_count 2
tun_put_user 2
rtl8139_set_settings 2
rt2500pci_brightness_set 2
e100_set_ringparam 2
iwm_ntf_calib_complete 2
ql_finish_auto_neg 2
atmel_set_mode 2
ehea_h_register_smr 2
p54_download_eeprom 2
b43_bluetooth_coext_disable 2
axnet_suspend 2
ifb_validate 2
zd1201_set_power 2
smc_phy_detect 2
zd1201_disconnect 2
vnic_intr_alloc 2
bna_rx_dim_update 2
bna_tx_mod_stop 2
il4965_get_ac_from_tid 2
qt202x_phy_remove 2
mppe_comp_reset 2
ipw_pci_shutdown 2
bfa_nw_ioc_smem_read 2
tms380tr_timeout 2
ath6kl_lrssi_roam_write 2
efx_build_rx_desc 2
il4965_rs_move_siso_to_other 2
_update_bt_param 2
il3945_remove_debugfs 2
ixgbe_find_enabled_vfs 2
iwm_cfg80211_set_txpower 2
gfar_init_sysfs 2
wl1271_conf_init 2
ariadne_close 2
ath5k_set_beacon_filter 2
ptp_dp83640_enable 2
sh_eth_get_register_offset 2
gfar_get_msglevel 2
uli526x_cleanup_module 2
ath9k_wmi_event_tasklet 2
ath_rx_ps_beacon 2
cp_set_settings 2
wlc_phy_gen_load_samples_nphy 2
netx_eth_hard_start_xmit 2
s6mii_reset 2
velocity_poll 2
rtl8180_eeprom_register_read 2
streamer_cleanup_module 2
de_remove_one 2
if_sdio_handle_event 2
wl1251_op_configure_filter 2
il4965_mac_stop 2
e100_tx_timeout_task 2
txq_set_fixed_prio_mode 2
zd_chip_clear 2
wl1251_boot_run_firmware 2
atl2_check_for_link 2
do_rxpacket 2
stmmac_fix_features 2
init_half_duplex_params 2
ath6kl_tx_clear_node_map 2
ath6kl_delete_qos_write 2
qlge_change_mtu 2
b43_wa_lms 2
rtl92d_phy_rf6052_set_bandwidth 2
octeon_mgmt_interrupt 2
aq100x_intr_handler 2
mwifiex_fill_buffer 2
ftmac100_set_rx_ring_base 2
bnad_get_stats64 2
ucc_geth_exit 2
wlc_lcnphy_run_samples 2
wl3501_get_name 2
validate_esw_config 2
sh_irda_sir_fre 2
niu_pci_alloc_coherent 2
qlcnic_poll_rsp 2
ath6kl_cfg80211_change_iface 2
_rtl92ce_process_phyinfo 2
niu_reset_rx_xmac 2
ethoc_mdio_read 2
dwmac1000_setup 2
mpt_free_res 2
brcms_b_read_tsf 2
wl12xx_init_ap_role 2
get_num_of_ant_from_rate 2
ath6kl_htc_rx_update_stats 2
il3945_tx_skb 2
ixgbevf_diag_test 2
rt61pci_kick_queue 2
qlge_io_resume 2
cb_del_ampdu_pkt 2
dm9000_outblk_32bit 2
igbvf_intr_msix_tx 2
bnx2x_84833_pair_swap_cfg 2
mwifiex_cmd_11n_addba_req 2
il4965_rs_tx_status 2
at76_bss_info_changed 2
mwifiex_cmd_mac_control 2
qm_shl16 2
tile_net_get_mac 2
ql_lb_send 2
rt2400pci_disable_radio 2
sky2_get_ringparam 2
rt2400pci_brightness_set 2
b43_nphy_rev2_rssi_select 2
free_freelQ_buffers 2
bnx2_save_stats 2
ems_pci_v2_read_reg 2
bfin_sir_rx_dma_timeout 2
iwl_sta_ucode_activate 2
bnx2x_pkt_req_lin 2
rtl_enable_clock_request 2
ath6kl_remain_on_channel 2
bonding_show_slaves_active 2
rt2400pci_config_retry_limit 2
_dma_isaddrext 2
_rtl92se_translate_todbm 2
brcmf_sdbrcm_wait_event_wakeup 2
tms_pci_sifwriteb 2
mv88x201x_interrupt_handler 2
cxgb4_get_tcp_stats 2
il3945_rx_queue_reset 2
rt2800pci_validate_eeprom 2
fd_bus_to_virt 2
do_term 2
ucc_struct_init 2
max2820_rf_stop 2
acenic_init 2
cp_get_strings 2
mal_dbg_unregister 2
if_sdio_power_save 2
elp_set_mc_list 2
gelic_wl_get_encodeext 2
iwm_rx_packet_alloc 2
cc770_get_platform_data 2
bnx2x_dcbnl_get_dcbx 2
gem_start_dma 2
lp486e_cleanup_module 2
vnic_dev_disable 2
ixgbe_update_tx_dca 2
enic_poll_msix 2
ql_start_loopback 2
ar9003_hw_tx_iq_cal_reload 2
mlx4_en_set_mac 2
bna_cb_ioceth_reset 2
pxa_irda_remove 2
qlcnic_get_next_fwtype 2
bfa_msgq_memclaim 2
tg3_setup_rxbd_thresholds 2
mv88e6131_setup_global 2
vl600_rx_fixup 2
efx_ethtool_reset 2
ath6kl_htc_flush_txep_all 2
ltq_etop_stop 2
p54u_device_reset 2
iwm_sdio_rx_free 2
bnad_napi_init 2
__de_set_rx_mode 2
efx_wanted_channels 2
smc_ethtool_setsettings 2
bnx2_drv_ctl 2
lbs_submit_command 2
dummy_xmit 2
davinci_mdio_write 2
ixgbevf_save_reset_stats 2
b43_nphy_restore_cal 2
airo_set_essid 2
s2io_ethtool_get_strings 2
ar9003_rx_gain_table_mode2 2
_rtl_reg_apply_beaconing_flags 2
hwsim_fops_group_read 2
smsc75xx_ethtool_set_eeprom 2
t1_cleanup_module 2
iwlagn_get_scd_ssn 2
rt2800usb_init_registers 2
lbs_scan_deinit 2
peak_pci_read_reg 2
tscan1_write 2
bnx2x_get_n_elements 2
wl12xx_scan_sched_scan_ssid_list 2
ibmlana_remove_one 2
typhoon_start_tx 2
pegasus_reset_wol 2
cxgb4_l2t_get 2
ar9002_olc_init 2
nv_set_wol 2
_tg3_flag_clear 2
efx_mcdi_phy_test_name 2
ath_mci_buf_alloc 2
qlcnic_set_msglevel 2
brcmf_cfg80211_config_default_mgmt_key 2
ath_debug_stat_rc 2
vnic_rq_init_start 2
bna_res_req 2
hfa384x_events_all 2
bnx2x_8705_config_init 2
netxen_nic_pci_mem_write_128M 2
netback_init 2
ar9003_paprd_setup_single_table 2
myri10ge_set_stats 2
ath6kl_hif_enable_intrs 2
ar9003_hw_fast_chan_change 2
bond_event_changename 2
iwlagn_disable_pan 2
efx_mcdi_phy_run_tests 2
sunlance_sbus_probe 2
brcmf_cfg80211_event_handler 2
ether1_banner 2
sdla_dlci_conf 2
ndesc_get_tx_ls 2
link_status_10g_mrvl 2
ql_resolve_queues_to_irqs 2
brcmf_sdio_chip_recognition 2
my3126_get_link_status 2
bnad_get_eeprom_len 2
b43_gphy_op_init 2
netxen_nic_set_pauseparam 2
plip_init_netdev 2
tx_dec_submitted_urbs 2
abyss_rmmod 2
de_open 2
ath_pci_read_cachesize 2
pci200_pci_init_one 2
dm9000_start_xmit 2
il3945_bg_restart 2
x25_asy_timeout 2
mwl8k_cmd_set_new_stn_add_self 2
dlci_transmit 2
rtl8169_init_one 2
sp_open_dev 2
mac_stats_task 2
tg3_get_regs_len 2
efx_may_push_tx_desc 2
mlx4_QUERY_PORT_wrapper 2
sis900_cleanup_module 2
lancer_fw_download 2
shm16write__write_file 2
ql_get_serdes_regs 2
iwl_trans_pcie_kick_nic 2
rio_exit 2
irtty_do_write 2
free_rxd_blk 2
dscc4_check_clock_ability 2
uec_get_strings 2
cdc_ncm_tx_fixup 2
rt2400pci_config_filter 2
ipg_find_phyaddr 2
txq_kick 2
b43_nphy_restore_rssi_cal 2
rt2500usb_set_state 2
bna_bfi_ethport_admin_up 2
ql_alloc_rx_buffers 2
ql_is_phy_neg_pause 2
ath6kl_debug_fwlog_empty 2
iwl_check_rxon_cmd 2
hostap_passive_scan 2
sdla_change_mtu 2
rt2500usb_config_erp 2
rlb_arp_recv 2
rtl_tx_status 2
ftgmac100_mdiobus_read 2
smsc95xx_init_mac_address 2
atl1e_get_drvinfo 2
bnx2x_hc_int_disable 2
ath5k_tasklet_rx 2
write_file_frameerrors 2
bcm_enet_start_xmit 2
ath9k_fatal_work 2
cc770_isa_mem_write_reg 2
rt61pci_get_tsf 2
sis190_set_speed_auto 2
hwsim_exit_netlink 2
bna_tx_destroy 2
efx_mcdi_print_fwver 2
brcms_c_down_del_timer 2
emac_peek_rx_sg 2
igb_loopback_test 2
rtl8187_work 2
bnx2_alloc_bad_rbuf 2
iwl_sensitivity_calibration 2
ks8842_tasklet 2
bfin_can_err 2
mlx4_en_set_multicast 2
bnx2x_q_send_halt 2
sandisk_enable_wireless 2
cc770_tx_interrupt 2
sja1000_ofp_probe 2
gem_init_phy 2
brcms_b_bw_set 2
ath5k_set_antenna 2
xtsonic_probe 2
ath5k_sw_scan_start 2
dma_counterreset 2
wlc_phy_tbl_init_nphy 2
gfar_cluster_filer 2
ehea_get_msglevel 2
mv643xx_eth_cleanup_module 2
brcms_c_set_rate_limit 2
wlc_phy_rxcal_phycleanup_nphy 2
brcms_c_ucode_mute_override_clear 2
xennet_get_stats64 2
cas_set_multicast 2
ibmveth_get_ethtool_stats 2
carl9170_find_ie 2
dmfe_ethtool_set_wol 2
ipw_error_desc 2
__er32flash 2
wifi_setup 2
b43_phy_lcn_op_maskset 2
b43_debugfs_write 2
veth_exit 2
etherh_init 2
vxge_update_fw_image 2
at76_usbdfu_download 2
atmel_set_retry 2
__delete_item 2
wl1271_debugfs_add_files 2
rt73usb_validate_eeprom 2
orinoco_hw_disassociate 2
bonding_store_resend_igmp 2
zd1201_usbrx 2
amd8111e_ioctl 2
niu_reset_task 2
efx_ethtool_self_test 2
b43_nphy_set_channel 2
b43_lpphy_op_prepare_structs 2
set_oem_spec_val 2
ath5k_iowrite32 2
bnx2x_check_blocks_with_parity1 2
tulip_parse_eeprom 2
zorro8390_cleanup_module 2
ipw2100_wx_get_name 2
au1k_irda_remove 2
vxge_get_num_vfs 2
rtl_op_sta_add 2
brcms_b_antsel_type_set 2
ks_get_msglevel 2
smsc911x_rx_readfifo_shift 2
rt2500pci_link_stats 2
cpdma_desc_alloc 2
netconsole_netdev_event 2
ax88772_reset 2
tsi108_close 2
dump_err_buf 2
pegasus_set_multicast 2
mlx4_fmr_alloc_reserved 2
wlc_phy_down 2
rtl8139_suspend 2
tg3_nvram_write_block_using_eeprom 2
bna_rxf_vlan_cfg_apply 2
rtl_get_fwlps_doze 2
wl12xx_cmd_role_start_dev 2
wl3501_suspend 2
locked_regw_read 2
mcsidx_to_tgtpwridx 2
ath_tx_start_dma 2
toshoboe_initring 2
mscan_open 2
wl1271_sysfs_store_bt_coex_state 2
brcmf_dongle_probecap 2
rt2500pci_get_entry_state 2
wl3501_esbq_confirm_done 2
brcmf_sdcard_rwdata 2
prism2_tx_ev 2
lapbeth_data_transmit 2
bpq_seq_next 2
igb_set_vf_promisc 2
mcs_hard_xmit 2
rtl92cu_led_control 2
sh_sir_stop 2
team_nl_send_event_port_list_get 2
bnx2x_config_rx_mode 2
ipw_request_direct_scan 2
ftmac100_rxdes_multicast 2
be_cmd_mccq_create 2
falcon_getscl 2
sw_init_mirror 2
sis190_close 2
pc300_ioctl 2
rtl_csi_write 2
gfar_set_rx_stash_index 2
iwl_adjust_beacon_interval 2
qlcnic_pcie_sem_unlock 2
slc_free_netdev 2
iwm_cfg80211_disconnect 2
ipw_rebuild_decrypted_skb 2
shm16read__read_file 2
emac_desc_dump 2
gelic_card_stop_queues 2
hdlcdrv_init_driver 2
temac_stop 2
prism2_wds_proc_read 2
fst_get_iface 2
uec_set_pauseparam 2
rt61pci_wait_bbp_ready 2
rhine_suspend 2
iwl_exit 2
atl2_get_wol 2
rmt_init 2
can_newlink 2
t1_set_mac_addr 2
ariadne_start_xmit 2
nv_init_rx 2
mwl8k_cmd_set_rateadapt_mode 2
ql_mac_cfg_full_dup 2
dnet_get_drvinfo 2
number_of_sja1000_chip 2
r8168_phy_power_down 2
ks8842_read32 2
ath6kl_set_pmksa 2
bonding_store_fail_over_mac 2
bnx2x_drv_stats_update 2
sparc_lance_get_drvinfo 2
ftgmac100_rxdes_first_segment 2
el3_netdev_set_ecmd 2
rtl92de_set_hw_reg 2
brcmf_is_nonetwork 2
maybe_tx_wakeup 2
ql_stop_loopback 2
bnx2x_get_eeprom_len 2
siena_start_nic_stats 2
bfa_nw_ioc_is_disabled 2
bnx2x_get_edc_mode 2
bna_bfi_tx_enet_start_rsp 2
brcmf_dongle_eventmsg 2
ar9003_hw_set_chain_masks 2
qlcnic_get_ringparam 2
sky2_vpd_write 2
b43_nphy_tx_pwr_ctrl_coef_setup 2
octeon_mgmt_disable_tx_irq 2
ql_self_test 2
igbvf_set_features 2
wl1251_line_irq 2
mac_alloc_res 2
mv643xx_eth_get_drvinfo 2
pch_can_get_buffer_status 2
rt2800pci_pretbtt_tasklet 2
efx_ethtool_get_settings 2
ariadne_rx 2
bnx2x_free_rx_skbs 2
sw_get_addr 2
au1k_irda_init_iobuf 2
rtl8168f_1_hw_phy_config 2
prism54_get_scan 2
mac_nubus_sonic_probe 2
my3126_set_loopback 2
bond_neigh_setup 2
airo_handle_rx 2
rtl92ce_set_key 2
rt2400pci_config_cw 2
zd1201_set_hostauth 2
stmmac_sysfs_ring_read 2
vxge_rth_configure 2
read_file_rcstat 2
ipw_wx_get_nick 2
carl9170_parse_firmware 2
ath6kl_wmi_implicit_create_pstream 2
t3_os_ext_intr_handler 2
_rtl92s_firmware_checkready 2
bnad_rx_msix_register 2
adm8211_set_rate 2
b43_bcma_probe 2
ath6kl_htc_start 2
toshoboe_close 2
bnad_set_mac_address 2
dscc4_set_clock 2
tg3_read_indirect_mbox 2
iwl_trans_pcie_reclaim 2
skge_set_eeprom 2
brcmf_sdioh_enablefuncs 2
caleb_enable_tx 2
dma_align_sizetobits 2
jme_udpsum 2
ixgb_get_ethtool_stats 2
mv88e1xxx_autoneg_disable 2
c_can_isr 2
store_eeprom_delay 2
remove_inta_isr 2
pasemi_get_mac_addr 2
storm_memset_vf_to_pf 2
iwl_setup_rx_scan_handlers 2
p54_set_coverage_class 2
show_firmware 2
eject_installer 2
rtl92d_init_aspm_vars 2
b43_op_get_survey 2
epic_cleanup 2
enc28j60_set_multicast_list 2
xenvif_open 2
n2_close 2
prism54_kick_mac 2
natsemi_resume 2
qlcnic_check_drv_state 2
ath_setkey_tkip 2
brcmf_sdio_exit 2
sc92031_ethtool_get_sset_count 2
ethoc_mdio_probe 2
ar9003_rx_gain_table_apply 2
cas_init_tx_dma 2
iwm_rx_handle_nonwifi 2
rtl_hw_start_8168cp_3 2
rt2800usb_get_firmware_name 2
ath6kl_wmi_bssinfo_event_rx 2
ibmveth_ioctl 2
t1_sge_intr_enable 2
do_state 2
handle_info_queue_linkstatus 2
t3_mi1_write 2
ibmveth_get_strings 2
rt2500usb_init_registers 2
niu_bmac_interrupt 2
brcms_c_stf_d11hdrs_phyctl_txant 2
rt2500usb_start_queue 2
smsc9420_ethtool_set_msglevel 2
bnx2x__init_func_obj 2
tg3_rx_prodring_init 2
zd_rate_from_ofdm_plcp_header 2
bfin_sir_stats 2
bnx2x_q_send_empty 2
ks8851_get_msglevel 2
t1_espi_get_mon_t204 2
ath_reserve_key_cache_slot_tkip 2
brcms_c_radio_monitor_start 2
sealevel_attach 2
xgmac_dma_flush_tx_fifo 2
check_carrier 2
tulip_clean_tx_ring 2
ql_enable_all_completion_interrupts 2
dm9601_get_drvinfo 2
toshoboe_checkstuck 2
bigmac_tx_timeout 2
bnx2_test_memory 2
iwlagn_check_needed_chains 2
jme_free_rx_buf 2
smsc75xx_update_flowcontrol 2
if_cs_receive_cmdres 2
ixgbe_set_coalesce 2
bnx2x_set_admin_app_up 2
bnx2_poll_msix 2
wanxl_open 2
atl1c_phy_power_saving 2
cc770_interrupt 2
wlc_lcnphy_txpower_reset_npt 2
sja1000_ofp_read_reg 2
rtl8102e_hw_phy_config 2
ni5010_cleanup_module 2
yellowfin_remove_one 2
zd1211b_al7230b_set_channel 2
ath_rc_get_nextvalid_txrate 2
loctls_read_file 2
nx_fw_cmd_destroy_rx_ctx 2
cleanup_netconsole 2
zd_read_regdomain 2
spi_write_buf 2
atl1_tx_map 2
p54_convert_output_limits 2
ath6kl_wmi_dtimexpiry_event_rx 2
cnic_cm_offload_pg 2
ixgbe_check_lbtest_frame 2
typhoon_hello 2
ariadne_remove_one 2
bnx2_test_loopback 2
mwifiex_is_alg_wep 2
cnic_alloc_id 2
ipw_qos_association_resp 2
skge_vpd_write 2
pcnet32_wio_check 2
fst_enable_intr 2
ipg_hw_init 2
ixgb_mc_addr_list_update 2
hif_usb_start 2
sfe4003_check_hw 2
cycx_x25_wan_init 2
pc300_close 2
ftgmac100_txdma_normal_prio_start_polling 2
wl1271_configure_suspend_ap 2
cc770_get_of_node_data 2
ath9k_htc_update_rate 2
myri10ge_cleanup_module 2
dma_busctl 2
rtl92c_phy_query_rf_reg 2
read_file_credit_dist_stats 2
cpc_init_card 2
macb_sethashtable 2
orinoco_spy_gather 2
rtl92d_early_mode_enabled 2
mlx4_SET_PORT_wrapper 2
rtl92ce_update_hal_rate_table 2
t3_mc5_init 2
bnx2x_get_credit_vlan_mac 2
octeon_mgmt_napi_poll 2
ath5k_ani_print_counters 2
iwl_process_add_sta_resp 2
txq_set_rate 2
bna_rx_mcast_listset 2
hwsim_ps_rx_ok 2
wlc_phy_write_txmacreg_nphy 2
rndis_get_scan_results 2
arcnet_cap_init 2
ipw2100_set_wep_flags 2
mlx4_init_mr_table 2
init_bnx2x_cnic 2
be_async_mcc_disable 2
p54_convert_algo 2
ppp_asynctty_wakeup 2
b44_set_settings 2
ar9287_eeprom_get_tx_gain_index 2
cfspi_rxfrm 2
bfin_mac_probe 2
atl1e_init_netdev 2
bna_tx_coalescing_timeo_set 2
s6mii_read 2
smsc911x_rx_multicast_update_workaround 2
slvl_shutdown 2
be_rxq_notify 2
rtl92se_led_control 2
netx_eth_drv_resume 2
c_can_read_msg_object 2
enic_get_coalesce 2
bnx2_init_context 2
niu_rx_work 2
niu_10g_phy_present 2
brcms_c_rate_legacy_phyctl 2
atmel_get_essid 2
gem_resume 2
cnic_alloc_bnx2x_context 2
bfa_ioc_getattr_reply 2
ni65_set_performance 2
at76_get_cmd_status_string 2
airo_get_rts 2
ipw_bg_rx_queue_replenish 2
prism54_debug_oid 2
mlx4_en_activate_rx_rings 2
sirdev_tx_complete_fsm 2
ath6kl_wmi_set_control_ep 2
mlx4_master_handle_slave_flr 2
p54_update_beacon_tim 2
smsc75xx_write_eeprom 2
bnx2x_pbf_update 2
bnx2x_vlan_mac_get_rx_tx_flag 2
pci_hme_write_txd 2
qlcnic_set_npar_non_operational 2
netxen_nic_free_irq 2
madgemc_sifreadb 2
mlx4_fmr_free_reserved 2
meth_probe 2
get_tx_echo_mb 2
b43_bus_ssb_device_is_enabled 2
typhoon_close 2
rtl92de_tx_fill_cmddesc 2
b43_bus_bcma_read32 2
usb_int_enabled 2
ixgbe_update_rx_dca 2
init_tid_tabs 2
ican3_xmit 2
rtl92d_loop_over_streams 2
r8168dp_hw_jumbo_disable 2
iwlagn_mac_rssi_callback 2
sge_tx_reclaim_cb 2
myri10ge_set_mac_address 2
atl1e_init_ring_resources 2
orinoco_ioctl_get_auth 2
au1000_mdiobus_write 2
update_pmkid 2
zd_op_get_tsf 2
bnx2x_dcbnl_get_state 2
ican3_set_mode 2
ql_link_down_detect_clear 2
rt73usb_set_state 2
htc_process_conn_rsp 2
dummy_cleanup_module 2
ioc3_init_module 2
cc770_isa_probe 2
mal_poll_enable 2
periodic_output 2
iwlagn_tx_cmd_build_hwcrypto 2
enc28j60_get_msglevel 2
prism54_set_txpower 2
pch_gbe_remove 2
b43legacy_phy_calibrate 2
il3945_pci_remove 2
octeon_mgmt_adjust_link 2
bnad_cb_tx_disabled 2
il4965_rxq_stop 2
siena_stop_nic_stats 2
_rtl92cu_set_check_bssid 2
hostap_disable_hostapd_sta 2
yam_send_packet 2
vxge_search_mac_addr_in_list 2
ns83820_cleanup_tx 2
rtl92c_init_sw_vars 2
ath_regd_find_country_by_name 2
e100_eeprom_save 2
atl2_set_features 2
bfin_sir_init_ports 2
mv88x201x_reset 2
iwl_load_given_ucode 2
ax_get_8390_hdr 2
sa2400_rf_stop 2
efx_poll_flush_events 2
qlcnic_get_mac_address 2
nc_dump_ttl 2
qlcnic_sysfs_clear_esw_stats 2
_rtl92cu_enable_bcn_sub_func 2
nl80211_to_carl 2
rtl_fw_format_ok 2
hostap_join_ap 2
jme_remove_one 2
ns8390_module_init 2
sync_toggles 2
ixgbevf_set_msglevel 2
_usb_read8_sync 2
il3945_rs_alloc_sta 2
wl1271_stop_ba_event 2
be_get_stat_strings 2
qlcnic_pinit_from_rom 2
bnx2x_test_registers 2
mmio16read__read_file 2
cq_alloc_res 2
e100_dump 2
zmii_remove 2
iwl_do_scan_abort 2
adm8211_write_sram_bytes 2
pxa168_eth_probe 2
init_restart_ledma 2
vmxnet3_RxDescToCPU 2
bnad_debugfs_write_regwr 2
veth_pool_show 2
ixpdev_alloc 2
smc911x_open 2
hp100_pci_remove 2
t1_tp_intr_handler 2
handle_attr_nack 2
orinoco_ioctl_getsens 2
ixgbe_rx_desc_queue_enable 2
dm_write_shared_word 2
cfhsi_open 2
brcms_b_detach_dmapio 2
ftgmac100_hard_start_xmit 2
mpc52xx_fec_get_stats 2
ns83820_change_mtu 2
ath6kl_wmi_tkip_micerr_event_rx 2
qt202x_phy_reconfigure 2
niu_phys_unmap_single 2
smooth_rssi 2
exit_ibmtr_cs 2
ql_auto_neg_error 2
veth_cnx_attribute_show 2
