Source;Target;Label;Weight
25;115;bfd_find_target;1
25;16;bfd_cache_close;1
25;201;_objalloc_alloc;1
25;258;bfd_section_hash_newfunc;1
25;237;lrealpath;1
25;175;bfd_assert;1
25;175;bfd_set_error;1
25;258;bfd_make_section_with_flags;1
25;201;objalloc_create;1
25;258;bfd_get_section_by_name;1
25;232;bfd_hash_table_init_n;1
25;169;bfd_zmalloc;1
25;258;bfd_set_section_size;1
25;175;_bfd_abort;1
25;16;bfd_cache_init;1
25;258;bfd_section_list_clear;1
25;201;objalloc_free_block;1
25;169;bfd_malloc;1
25;158;real_fopen;1
25;262;bfd_set_format;1
25;232;bfd_hash_table_free;1
25;16;bfd_open_file;1
109;73;xexit;1
261;188;xmalloc;1
261;73;xexit;1
261;188;xrealloc;1
61;15;file_error;1
61;15;file_printf;1
61;53;strlcpy;1
61;205;strlcat;1
61;137;magic_file;1
206;15;file_printf;1
93;158;bfd_bwrite;1
93;232;bfd_hash_allocate;1
93;92;bfd_get_full_section_contents;1
93;175;_bfd_abort;1
93;158;bfd_seek;1
93;169;bfd_zmalloc;1
93;232;bfd_hash_newfunc;1
93;169;bfd_malloc;1
93;232;bfd_hash_table_init_n;1
93;232;bfd_hash_insert;1
93;25;bfd_alloc;1
7;24;hash_new;1
7;138;as_bad_where;1
7;138;as_abort;1
7;197;bfd_is_local_label;1
7;138;as_bad;1
7;233;elf_copy_symbol_attributes;1
7;24;hash_print_statistics;1
7;219;expr_symbol_where;1
7;175;bfd_errmsg;1
7;219;resolve_expression;1
7;138;as_assert;1
7;166;as_where;1
7;188;xrealloc;1
7;175;bfd_get_error;1
7;24;hash_traverse;1
7;233;elf_obj_symbol_new_hook;1
7;138;as_warn_where;1
7;24;hash_jam;1
7;188;xmalloc;1
7;165;dwarf2_emit_label;1
7;138;as_fatal;1
7;156;frag_now_fix;1
7;182;md_undefined_symbol;1
7;24;hash_find;1
142;132;xstrdup;1
142;238;add_word_args;1
142;176;command_needs_braces;1
142;238;expansion;1
142;176;is_in_insertion_of_type;1
142;188;xrealloc;1
142;238;get_until_in_line;1
142;204;current_float_used_title;1
142;204;current_float_number;1
142;238;discard_until;1
142;238;insert_string;1
142;238;add_char;1
142;249;error;1
142;238;reverse_list;1
142;204;current_float_id;1
142;83;register_delayed_write;1
142;204;current_float_title;1
142;238;insert;1
142;188;xmalloc;1
142;238;add_word;1
142;238;execute_string;1
142;243;warning;1
142;204;current_float_set_title_used;1
55;279;_ZN4gold19do_gold_unreachableEPKciS1_;1
55;223;_ZNK4gold6Symbol14demangled_nameEv;1
55;196;_ZN4gold10gold_errorEPKcz;1
55;196;_ZN4gold12gold_warningEPKcz;1
55;59;_ZNK4gold10Input_file12just_symbolsEv;1
55;223;_ZN4gold12Symbol_table11force_localEPNS_6SymbolE;1
55;223;_ZN4gold6Symbol15is_common_shndxEj;1
55;196;_ZN4gold9gold_infoEPKcz;1
56;71;choose_tmpdir;1
56;188;xmalloc;1
212;196;_ZN4gold10gold_fatalEPKcz;1
212;196;_ZN4gold12gold_warningEPKcz;1
212;196;_ZN4gold10gold_errorEPKcz;1
212;58;_ZN4gold4OnceC2Ev;1
212;58;_ZN4gold15Initialize_lock10initializeEv;1
212;279;_ZN4gold19do_gold_unreachableEPKciS1_;1
169;158;bfd_seek;1
169;158;bfd_bwrite;1
169;158;bfd_bread;1
169;175;_bfd_abort;1
169;175;bfd_set_error;1
271;5;_bfd_relocate_contents;1
271;232;bfd_hash_table_init_n;1
271;175;bfd_canonicalize_reloc;1
271;175;bfd_set_error;1
271;169;bfd_realloc;1
271;175;bfd_get_relocated_section_contents;1
271;169;bfd_zmalloc;1
271;5;bfd_reloc_type_lookup;1
271;232;bfd_hash_lookup;1
271;258;bfd_malloc_and_get_section;1
271;258;bfd_set_section_contents;1
271;215;bfd_octets_per_byte;1
271;175;bfd_assert;1
271;262;bfd_check_format;1
271;232;bfd_hash_allocate;1
271;169;bfd_malloc;1
271;232;bfd_hash_replace;1
271;25;bfd_alloc;1
271;135;bfd_openr_next_archived_file;1
271;232;bfd_hash_newfunc;1
271;232;bfd_hash_table_free;1
271;175;_bfd_abort;1
271;258;bfd_make_section_old_way;1
271;175;bfd_get_reloc_upper_bound;1
271;5;bfd_get_reloc_size;1
271;25;bfd_zalloc;1
271;232;bfd_hash_table_init;1
271;169;bfd_log2;1
271;197;bfd_is_local_label;1
271;232;bfd_hash_traverse;1
217;11;generic_symbol_is_valid;1
217;11;generic_symbol_at_address;1
217;11;perror_memory;1
217;11;generic_print_address;1
217;11;buffer_read_memory;1
135;169;bfd_getl32;1
135;175;bfd_set_error;1
135;25;bfd_release;1
135;152;filename_cmp;1
135;158;bfd_stat;1
135;158;bfd_tell;1
135;169;bfd_write_bigendian_4byte_int;1
135;41;getpwd;1
135;234;htab_find_slot;1
135;169;bfd_realloc;1
135;158;bfd_flush;1
135;234;htab_create_alloc;1
135;158;bfd_seek;1
135;169;bfd_getb32;1
135;101;lbasename;1
135;175;bfd_perror;1
135;152;filename_ncmp;1
135;158;bfd_bwrite;1
135;175;bfd_get_error;1
135;262;bfd_check_format;1
135;215;bfd_get_arch;1
135;237;lrealpath;1
135;175;bfd_assert;1
135;25;bfd_alloc;1
135;169;bfd_malloc;1
135;169;warn_deprecated;1
135;158;bfd_bread;1
135;25;_bfd_new_bfd_contained_in;1
135;49;bfd_elf64_archive_slurp_armap;1
135;25;bfd_openr;1
135;175;_bfd_abort;1
135;234;htab_find;1
135;25;bfd_zalloc;1
238;83;get_file_info_in_path;1
238;57;enclosure_command;1
238;176;pop_insertion;1
238;277;output_pending_notes;1
238;57;enclosure_expand;1
238;142;xml_insert_element;1
238;57;append_to_expansion_output;1
238;57;free_array;1
238;22;toc_free;1
238;57;array_len;1
238;188;xmalloc;1
238;9;cm_no_op;1
238;83;pathname_part;1
238;83;handle_delayed_writes;1
238;73;xexit;1
238;142;xml_start_menu_entry;1
238;146;glean_node_from_menu;1
238;146;set_current_output_filename;1
238;128;escape_string;1
238;83;popfile;1
238;57;get_brace_args;1
238;2;current_document_encoding;1
238;146;free_node_node_references;1
238;142;xml_insert_entity;1
238;176;discard_insertions;1
238;83;output_name_from_input_name;1
238;142;xml_insert_docbook_image;1
238;57;maybe_write_itext;1
238;57;execute_macro;1
238;146;free_node_references;1
238;277;set_footnote_style;1
238;225;get_xref_token;1
238;146;validate_file;1
238;57;remember_itext;1
238;83;flush_file_stack;1
238;9;cm_bye;1
238;83;append_to_include_path;1
238;142;xml_end_document;1
238;146;init_tag_table;1
238;57;find_macro;1
238;57;forget_itext;1
238;83;pushfile;1
238;146;split_file;1
238;142;xml_insert_element_with_attribute;1
238;136;getopt_long;1
238;128;add_anchor_name;1
238;142;xml_begin_document;1
238;128;html_output_head;1
238;146;write_tag_table;1
238;83;filename_part;1
238;176;init_insertion_stack;1
238;188;xrealloc;1
238;142;xml_add_char;1
238;57;alias_expand;1
238;83;expand_filename;1
238;176;begin_insertion;1
238;265;init_indices;1
238;83;find_and_load;1
238;83;prepend_to_include_path;1
238;132;xstrdup;1
238;83;pop_path_from_include_path;1
238;146;clean_old_split_files;1
232;201;_objalloc_alloc;1
232;158;bfd_bwrite;1
232;175;bfd_set_error;1
232;201;objalloc_free;1
232;201;objalloc_create;1
232;175;_bfd_abort;1
